,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
loss,value,3.9373080730438232,3.3397016525268555,2.987466812133789,2.687650680541992,2.4815518856048584,2.3140764236450195,2.195775270462036,2.106590986251831,2.0526227951049805,2.0070457458496094,1.9616903066635132,1.9372812509536743,1.8989485502243042,1.8766757249832153,1.860347867012024,1.8444620370864868,1.8213917016983032,1.7990299463272095,1.8027303218841553,1.783721923828125,1.771083116531372,1.7609890699386597,1.7557308673858643,1.7439603805541992,1.7434914112091064,1.7336111068725586,1.726661205291748,1.7187812328338623,1.7151976823806763,1.7011847496032715,1.714869737625122,1.6963143348693848,1.6962114572525024,1.6937768459320068,1.693853735923767,1.688655972480774,1.6758869886398315,1.679716944694519,1.6797945499420166,1.6711273193359375,1.6714954376220703,1.6674450635910034,1.669590950012207,1.6703850030899048,1.656033992767334,1.6568621397018433,1.6584575176239014,1.6533633470535278,1.6545215845108032,1.6531684398651123,1.2966270446777344,1.1893316507339478,1.1482136249542236,1.1188831329345703,1.095595121383667,1.078696846961975,1.062881588935852,1.0512994527816772,1.0432459115982056,1.0285868644714355,1.021287202835083,1.0199614763259888,1.0144349336624146,1.0051112174987793,1.0030196905136108,0.9976704716682434,0.9965943098068237,0.9922255277633667,0.994242787361145,0.9935733079910278,0.9930959939956665,0.9843338131904602,0.9880651831626892,0.9855808615684509,0.9900935888290405,0.9867578744888306,0.985154390335083,0.9806912541389465,0.9898504614830017,0.9834660887718201,0.9874869585037231,0.9865917563438416,0.9815520644187927,0.9849645495414734,0.9833214282989502,0.9850605130195618,0.9826151132583618,0.978825569152832,0.9797884821891785,0.9774540662765503,0.976769745349884,0.9759365320205688,0.9708143472671509,0.9756754636764526,0.9741633534431458,0.9779163599014282,0.9726018905639648,0.9758755564689636,0.9754219651222229,0.972632110118866,0.9766039848327637,0.9702240228652954,0.9718056917190552,0.9691759347915649,0.9651376008987427,0.9678870439529419,0.9647353291511536,0.9714000821113586,0.9667390584945679,0.960163414478302,0.9615769386291504,0.9587724208831787,0.9620438814163208,0.9602993130683899,0.9535074830055237,0.9616081714630127,0.9492709636688232,0.9573599696159363,0.9554629325866699,0.9519226551055908,0.8102676868438721,0.7665581107139587,0.750669538974762,0.740781843662262,0.7386425733566284,0.7284076809883118,0.7195346355438232,0.7177960872650146,0.7064353227615356,0.7067196369171143,0.7048590779304504,0.7011885046958923,0.6968650817871094,0.6960333585739136,0.6928978562355042,0.6902154684066772,0.693191409111023,0.6870091557502747,0.6849077343940735,0.6821575164794922,0.6802287697792053,0.6802398562431335,0.6755266189575195,0.6720467805862427,0.6713910698890686,0.6686583161354065,0.667344331741333,0.6652908325195312,0.6682661175727844,0.6661387085914612,0.6622153520584106,0.6590536832809448,0.6596930623054504,0.6562823057174683,0.6566857695579529,0.6541781425476074,0.6520587205886841,0.6532012224197388,0.6520189046859741,0.6497846841812134,0.6470601558685303,0.6472732424736023,0.6450196504592896,0.6476495862007141,0.6428232789039612,0.6488356590270996,0.6473473906517029,0.6400709748268127,0.6347144842147827,0.6416097283363342,0.6405968070030212,0.6378053426742554,0.6326336860656738,0.6390036940574646,0.6349425315856934,0.6340914368629456,0.6303949952125549,0.6368626952171326,0.632225751876831,0.6325504779815674,0.6264883875846863,0.6310192942619324,0.6238378882408142,0.6306713819503784,0.6262041330337524,0.6282420754432678,0.6213518381118774,0.6262526512145996,0.6229478716850281,0.6236298084259033,0.6224955320358276,0.6199970841407776,0.6232998371124268,0.6210927367210388,0.6167137026786804,0.6200338006019592,0.6188846826553345,0.6147866249084473,0.6175832152366638,0.6136794686317444,0.5945431590080261,0.5873116850852966,0.5832088589668274,0.5804295539855957,0.5787224173545837,0.5754045248031616,0.575681746006012,0.576365053653717,0.5724583268165588,0.5783986449241638,0.5705685019493103,0.5762232542037964,0.5759531855583191,0.5764738917350769,0.5700579285621643,0.573258101940155,0.5719719529151917,0.5768264532089233,0.5752925276756287,0.575100302696228,0.5682066679000854,0.5742677450180054,0.5732377171516418,0.5734832882881165,0.5730909109115601,0.5707581639289856,0.5751833915710449,0.5723274946212769,0.5683777928352356,0.5685974955558777,0.5673099756240845,0.5649615526199341,0.5668613314628601,0.5734308362007141,0.5679435133934021,0.5656923651695251,0.5682135820388794,0.5661640763282776,0.567089319229126,0.5676568150520325,0.5721986293792725,0.5656465888023376,0.5679774284362793,0.5662478804588318,0.5620031952857971,0.5620938539505005,0.5653685927391052,0.564315915107727,0.564760684967041,0.5650076270103455,0.5686702728271484,0.5663198232650757,0.5609931945800781,0.5608608722686768,0.5625017285346985,0.5665826797485352,0.5645982027053833,0.5639664530754089,0.565185546875,0.5664175748825073,0.5651581883430481,0.5668658018112183,0.561053991317749,0.568859875202179,0.5613614916801453,0.5608344674110413,0.5632333755493164,0.5587604641914368,0.5627431869506836,0.5624648928642273,0.5624650716781616,0.5653507113456726,0.5599003434181213,0.561830997467041,0.5639204382896423,0.5610554218292236,0.5585202574729919,0.5623766183853149,0.5623381733894348,0.5562189817428589,0.5601411461830139,0.5582181811332703,0.5597925186157227,0.5636545419692993,0.5590460300445557,0.5571912527084351,0.5600337386131287,0.5596824884414673,0.560280442237854,0.5587566494941711,0.5593560934066772,0.5603126883506775,0.5566740036010742,0.5602210164070129,0.5586301684379578,0.5612078905105591,0.5618270039558411,0.555914580821991,0.5546531081199646,0.5567865967750549
loss,wall_time,34.87071776390076,51.84337258338928,68.51751661300659,85.2942750453949,101.9027726650238,119.04064440727234,135.98354411125183,152.89826273918152,170.21718835830688,187.03632712364197,204.3730766773224,221.89806723594666,238.81300377845764,255.97700834274292,272.7586348056793,290.0990831851959,306.77174162864685,323.7044060230255,340.92880153656006,357.8341932296753,374.85212421417236,392.019389629364,408.7841286659241,425.9299440383911,442.8187460899353,460.1186511516571,476.90209221839905,493.64541029930115,510.9297502040863,527.6280524730682,544.7855818271637,562.1671352386475,578.9770243167877,596.0727577209473,612.8515241146088,629.9346079826355,646.7119586467743,663.6774606704712,680.8113722801208,697.5306644439697,714.7575211524963,731.9963159561157,748.8943700790405,766.0046565532684,782.7786054611206,800.0045189857483,816.8605582714081,833.628084897995,850.7420289516449,867.6711781024933,884.9065935611725,902.2701740264893,919.2402164936066,936.3911712169647,953.2726762294769,970.4594302177429,987.2463006973267,1004.1211712360382,1021.3590085506439,1038.250287771225,1055.5369353294373,1072.8340590000153,1089.6140041351318,1106.7069041728973,1123.5990478992462,1140.762767791748,1157.4970953464508,1174.2829191684723,1191.3373792171478,1208.2165875434875,1225.4113783836365,1242.5994148254395,1259.4686081409454,1276.5759308338165,1293.4320936203003,1310.5160768032074,1327.3733525276184,1344.2354836463928,1361.3186724185944,1378.2758283615112,1395.6577396392822,1413.9490888118744,1430.6730861663818,1448.005012512207,1464.8560831546783,1482.0933916568756,1498.8165457248688,1515.7001004219055,1533.0670120716095,1549.9305529594421,1567.1738948822021,1584.5245337486267,1601.385511636734,1618.637687444687,1635.348046541214,1652.6468698978424,1669.4460248947144,1686.3135347366333,1703.7688179016113,1720.5648036003113,1738.0075995922089,1755.316154241562,1772.1298613548279,1789.2892501354218,1806.132290840149,1823.5678408145905,1840.4867630004883,1857.3309576511383,1874.7998185157776,1891.676683664322,1908.848593711853,1926.1812045574188,1943.0210921764374,1960.5462188720703,1977.3957633972168,1994.5232663154602,2011.4763960838318,2028.5606491565704,2046.2022907733917,2063.2644460201263,2080.756486415863,2098.759658098221,2115.6303408145905,2133.0301506519318,2149.9264142513275,2167.5542533397675,2184.509554386139,2201.551110267639,2219.250395298004,2236.1408309936523,2253.6859011650085,2271.27561211586,2288.342387199402,2305.549860715866,2322.1620638370514,2339.4982011318207,2356.3420877456665,2373.1726257801056,2390.4794845581055,2407.332619190216,2424.433814764023,2441.859472513199,2458.7212891578674,2476.018702983856,2492.786102294922,2509.9174733161926,2526.6872522830963,2543.6238667964935,2560.9572355747223,2577.841215133667,2595.1314928531647,2612.4969782829285,2629.2385909557343,2646.612471342087,2663.4190385341644,2680.7742280960083,2697.6648020744324,2714.5270957946777,2732.0779843330383,2748.849114179611,2765.9698526859283,2783.3734016418457,2800.206192970276,2817.6539323329926,2834.46382021904,2851.8980462551117,2868.805377960205,2885.5982756614685,2902.977170228958,2919.8970742225647,2937.1138854026794,2954.441563844681,2971.2707259655,2988.631433725357,3005.3883395195007,3022.6271352767944,3039.480600118637,3056.2784163951874,3073.317725419998,3090.0654430389404,3107.4113001823425,3124.634503364563,3141.4285151958466,3158.851669549942,3175.696539878845,3193.2249784469604,3210.053187608719,3226.855940580368,3244.0028891563416,3260.830711364746,3278.1490726470947,3295.438525915146,3312.2327337265015,3329.395565032959,3346.1361842155457,3363.3673338890076,3380.2553310394287,3397.1976096630096,3414.3103098869324,3431.1742401123047,3448.452655315399,3465.8050026893616,3482.6298575401306,3499.981093645096,3516.796360015869,3533.9132375717163,3550.6636192798615,3567.519869327545,3585.0010833740234,3601.8479177951813,3619.246776819229,3636.5408866405487,3653.3065507411957,3670.5785055160522,3687.3212008476257,3704.6136741638184,3721.4423060417175,3738.3695561885834,3755.8465979099274,3772.5444643497467,3789.936070919037,3807.302877187729,3824.0733771324158,3841.485562324524,3858.3895626068115,3875.868725538254,3892.7422058582306,3909.557911157608,3926.8547854423523,3943.719451189041,3961.072685241699,3978.554967403412,3995.442792892456,4012.8627490997314,4029.6620831489563,4047.088264942169,4063.903382062912,4080.746715068817,4098.049169301987,4114.945269584656,4132.192385435104,4149.563459396362,4166.324460268021,4183.537397146225,4200.287579536438,4217.6308562755585,4234.45766544342,4251.205263137817,4268.62361073494,4285.375869035721,4302.553423404694,4319.8620772361755,4336.692890167236,4353.8937838077545,4370.740063428879,4388.191311836243,4405.046887636185,4421.8627824783325,4439.1651158332825,4456.018176078796,4473.373859405518,4490.902417421341,4507.740174531937,4525.076036930084,4541.7228474617,4558.985694885254,4575.835508108139,4592.7099232673645,4609.980108737946,4626.782968521118,4643.975221633911,4661.286613941193,4678.046039819717,4695.542239904404,4712.355309486389,4729.713218212128,4746.588213443756,4763.362005710602,4780.836350679398,4797.65465927124,4815.038401603699,4832.331411123276,4849.184691905975,4866.802363395691,4883.836490869522,4901.229282855988,4918.0611140728,4934.9921770095825,4952.275682687759,4969.106956481934,4986.286596298218,5003.419051170349,5020.3523280620575,5037.595219135284,5054.465626955032,5071.604736566544,5088.62943983078,5105.552141189575,5122.819638967514,5139.837302207947
