,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
acc,value,0.34912109375,0.5791015625,0.6943359375,0.74560546875,0.818359375,0.8271484375,0.89306640625,0.85498046875,0.91162109375,0.91552734375,0.8837890625,0.90625,0.9453125,0.9384765625,0.93994140625,0.953125,0.9580078125,0.96728515625,0.96142578125,0.966796875,0.9609375,0.9833984375,0.96240234375,0.97119140625,0.98583984375,0.984375,0.9921875,0.98388671875,0.9912109375,0.99169921875,0.98291015625,0.994140625,0.99365234375,0.998046875,0.99267578125,0.99658203125,0.99462890625,0.99462890625,0.99609375,0.99609375,0.9970703125,0.99755859375,0.9951171875,0.99755859375,0.998046875,0.998046875,0.9990234375,1.0,0.99853515625,0.99951171875,0.998046875,0.9990234375,0.998046875,0.99853515625,0.9990234375,0.9990234375,1.0,0.9990234375,0.99951171875,1.0,1.0,1.0,0.9990234375,0.99951171875,1.0,1.0,1.0,1.0,1.0,1.0,0.99951171875,0.99951171875,1.0,0.9990234375,1.0,0.99951171875,1.0,0.9990234375,1.0,0.99951171875,0.99951171875,0.99951171875,1.0,1.0,0.99951171875,0.99951171875,1.0,1.0,1.0,0.99951171875,1.0,1.0,0.99951171875,1.0,1.0,0.99951171875,1.0,0.99951171875,1.0,0.99951171875,0.99951171875,1.0,1.0,1.0,0.99951171875,1.0,1.0,1.0,1.0,1.0,1.0,0.99951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99951171875,0.99951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99951171875,1.0,1.0,1.0,0.99951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99951171875,0.99951171875,1.0,1.0,1.0,0.99951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
acc,wall_time,7.134437561035156,9.764683961868286,13.241069555282593,16.62242031097412,19.592101335525513,22.901060104370117,25.913053274154663,28.797510147094727,31.91991686820984,34.86316680908203,37.796183824539185,40.73244309425354,43.65976905822754,46.81538271903992,49.94884967803955,53.03594398498535,56.39834547042847,59.41931867599487,62.46829962730408,65.53323245048523,68.53581523895264,71.5644896030426,74.67595934867859,77.61575627326965,80.86634373664856,83.98360252380371,87.05832386016846,90.21069478988647,93.03868818283081,96.00041556358337,99.03492140769958,102.00547480583191,104.99602103233337,108.20003151893616,111.52297759056091,114.58310961723328,117.71411538124084,120.801687002182,123.86441850662231,127.16270184516907,130.17351055145264,133.21818947792053,136.3378746509552,139.36202692985535,142.22954750061035,145.16670989990234,148.09630060195923,151.10131192207336,154.1512758731842,157.47915196418762,160.52559447288513,163.57597827911377,166.64512038230896,169.73118662834167,173.0074234008789,176.0453724861145,179.05841588974,182.12407183647156,185.00481033325195,188.00778532028198,191.06346249580383,193.96699833869934,197.01244950294495,199.9580578804016,202.93101954460144,206.02381253242493,208.86374735832214,211.8201060295105,214.86195468902588,217.77734899520874,220.77182269096375,223.94818377494812,226.85563325881958,229.81741619110107,232.8039426803589,235.69867944717407,238.95222115516663,242.21275734901428,245.1710798740387,248.17478942871094,251.17528581619263,254.2525441646576,257.1960015296936,260.17859292030334,263.24327182769775,266.37792134284973,269.2516372203827,272.1285436153412,275.1600122451782,278.07477712631226,281.0883595943451,284.0797827243805,287.0602231025696,289.9391739368439,292.8397479057312,295.8520028591156,298.94653391838074,301.91094064712524,304.9084196090698,307.8978476524353,310.911926984787,313.7605514526367,316.84106612205505,321.13016867637634,323.9560148715973,326.8202986717224,329.78413462638855,332.84737038612366,335.77178382873535,338.7605993747711,341.7150650024414,344.8528952598572,347.95076632499695,350.66112780570984,353.7703945636749,356.83982157707214,359.7162735462189,362.75652742385864,365.66649293899536,368.71476697921753,371.6615526676178,374.5818045139313,377.85925126075745,380.6260771751404,383.6364824771881,386.9959635734558,390.14507699012756,392.95105814933777,395.7299952507019,398.72246956825256,401.5285875797272,404.42764806747437,408.89117646217346,412.511137008667,415.8851945400238,420.3998177051544,423.30570793151855,426.2074992656708,429.4136641025543,432.4116356372833,435.41606736183167,438.3991594314575,441.26421999931335,444.14405703544617,447.11633110046387,450.1357343196869,453.12198281288147,456.11632013320923,459.2610785961151,462.3588671684265,465.3447906970978,468.2840225696564,471.30467557907104,474.3326208591461,477.3184814453125,480.3337526321411,483.32727241516113,486.47805428504944,489.5460407733917,492.50597047805786,495.6587088108063,498.7716519832611,501.71210527420044,504.95362424850464,508.41019463539124,511.4683949947357,514.557475566864,517.461354970932,520.5146055221558,523.8817710876465,526.7992355823517,529.655924320221,532.7239437103271,535.7262532711029,538.751978635788,541.7937986850739,544.7849612236023,547.8031713962555,550.7046103477478,553.9729361534119,556.9611356258392,560.0171344280243,562.9821345806122,566.1620056629181,569.1603245735168,572.2048947811127,575.028195142746,578.3006477355957,581.3990762233734,584.3164563179016,587.676745891571,590.609454870224,593.5554926395416,596.6985607147217,599.612544298172,602.6557519435883,605.6478669643402,608.6234133243561,611.5868439674377,614.5249910354614,617.4324102401733,620.5147240161896,623.479514837265,626.524350643158,629.6337122917175,632.4961757659912,635.4697871208191,638.7891278266907,641.7094478607178,644.8141620159149,647.8134183883667,650.8129534721375,653.7745954990387,656.7523818016052,659.6700563430786,662.7152371406555,665.7032871246338,668.6961798667908,671.8453233242035,674.8222255706787,677.6961913108826,680.571704864502,683.6950531005859,686.5992078781128,689.7683777809143,692.6526041030884,695.595929145813,698.6175212860107,701.7006525993347,704.6657836437225,707.9069736003876,710.7689440250397,713.6749985218048,716.6681897640228,719.5726866722107,722.6382682323456,725.742312669754,728.8646092414856,731.8069558143616,734.6765768527985,737.6004755496979,740.5080571174622,743.5107111930847,746.4521813392639,749.420961856842,752.6838848590851,755.7547681331635,758.8013038635254,761.8959355354309,764.8732814788818,767.7357757091522,770.7250845432281,773.7702569961548,776.9189076423645,779.860880613327,782.7985773086548,785.8176743984222,788.8140480518341,791.7649812698364,794.7215223312378,797.7074692249298,800.6161806583405,803.6064295768738,806.77024269104,809.77663230896,812.8442542552948,815.7636206150055,818.6332476139069,821.5059587955475,824.4722485542297,827.5586292743683,830.5680181980133,833.7297239303589,836.6582231521606,839.869884967804,842.8048849105835,845.7566094398499,848.6248145103455,851.6003749370575,854.7221057415009,857.738219499588,860.5562150478363,863.5410511493683,866.5296878814697,869.337464094162,872.5659475326538,875.5987768173218,878.6388857364655,881.6693682670593,884.761634349823,887.8821678161621,890.8016304969788,893.7504484653473,896.7234370708466,899.7418487071991,902.7010259628296,905.8127863407135,908.7012448310852,911.7442526817322
